tool_name,scenario_id,execution_status,status_detail,started_at_utc,finished_at_utc,duration_seconds,exit_code,timeout_seconds,command_json,working_directory,stdout_path,stderr_path,raw_output_path,normalized_output_path,tool_version,tool_artifact_sha256,java_version,python_version,operating_system,architecture,input_checksums_json,oracle_checksum,raw_output_checksum,normalized_output_checksum
JDime,scenario_1,crash,process exited with code 210,2026-08-12T17:53:21Z,2026-08-12T17:53:24Z,3.032,210,120,"[""C:\\Users\\HP\\OneDrive\\Desktop\\Trabalho\\Estudos\\Faculdade\\Pesquisa Cientifica\\case_sudy\\repo\\merge_tools\\JDime\\jdime\\build\\install\\JDime\\bin\\JDime.bat"", ""-f"", ""--mode"", ""structured"", ""--output"", ""C:\\Users\\HP\\OneDrive\\Desktop\\Trabalho\\Estudos\\Faculdade\\Pesquisa Cientifica\\case_sudy\\repo\\evaluation_results\\revised_experiment\\smoke_jdime_s1\\attempts\\JDime\\scenario_1\\raw_output"", ""C:\\Users\\HP\\OneDrive\\Desktop\\Trabalho\\Estudos\\Faculdade\\Pesquisa Cientifica\\case_sudy\\repo\\scenarios_base\\JDime\\scenario_1\\left"", ""C:\\Users\\HP\\OneDrive\\Desktop\\Trabalho\\Estudos\\Faculdade\\Pesquisa Cientifica\\case_sudy\\repo\\scenarios_base\\JDime\\scenario_1\\base"", ""C:\\Users\\HP\\OneDrive\\Desktop\\Trabalho\\Estudos\\Faculdade\\Pesquisa Cientifica\\case_sudy\\repo\\scenarios_base\\JDime\\scenario_1\\right""]",C:\Users\HP\OneDrive\Desktop\Trabalho\Estudos\Faculdade\Pesquisa Cientifica\case_sudy\repo\merge_tools\JDime\jdime\build\install\JDime\bin,attempts/JDime/scenario_1/stdout.log,attempts/JDime/scenario_1/stderr.log,attempts/JDime/scenario_1/raw_output,attempts/JDime/scenario_1/normalized_output,dc3d2eeacf0bb0980994b980bcb11c630300c4f3,9ad4ebfbbe43a1e3d85b2ec77cd217f87451f0e56e73f09b886a5d708ff5e248,"java version ""24"" 2025-03-18 Java(TM) SE Runtime Environment (build 24+36-3646)",3.12.3,Windows-11-10.0.26200-SP0,AMD64,"{""base"": ""e8b5073bfe573ec65797f83131775dd95a39649e0d24e003a8954340b9309b0e"", ""left"": ""f1e641c7265bfc284666c8b1731729cb5a3c41aaa7087b6f2ae68a87cf87c5fe"", ""right"": ""395e20875b4950dce20fde4e906b34ef1358b74af95d68f8461dfe63e45d63f4""}",395e20875b4950dce20fde4e906b34ef1358b74af95d68f8461dfe63e45d63f4,,
